1672610579 Tarkov is not active, not executing action
1672610596 Tarkov is not active, not executing action
1672613479 Dropped item ARMOR
1672613480 Dropped item HEADWEAR
1672613480 Dropped item FACECOVER
1672613480 Dropped item HEADPHONE
1672613481 Dropped item RIG
1672613481 Dropped item BACKPACK
1672614450 Dropped item PRIMARY
1672614458 Dropped item SECONDARY
1672614466 Dropped item RIG
1672614493 Dropped item PISTOL
1672614493 Dropped item SECONDARY
1672614493 Dropped item PRIMARY
1672614501 Dropped item ARMOR
1672614525 Dropped item ARMOR
1672614525 Dropped item HEADWEAR
1672614526 Dropped item FACECOVER
1672614526 Dropped item HEADPHONE
1672614527 Dropped item RIG
1672614527 Dropped item BACKPACK
1672614556 Dropped item PRIMARY
1672614563 Dropped item SECONDARY
1672614576 Dropped item RIG
1672614588 Dropped item PISTOL
1672614588 Dropped item SECONDARY
1672614589 Dropped item PRIMARY
1672614601 Dropped item ARMOR
1672614601 Dropped item HEADWEAR
1672614602 Dropped item FACECOVER
1672614602 Dropped item HEADPHONE
1672614603 Dropped item RIG
1672614603 Dropped item BACKPACK
1672614617 Dropped item PISTOL
1672614617 Dropped item SECONDARY
1672614617 Dropped item PRIMARY
1672621351 Dropped item SECONDARY
1672621383 Failed to drop item SECONDARY because inventory was not open
1672628178  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628267  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628267  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628267  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628268  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628269  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628269  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628269  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628269  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628269  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628270  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628271  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628271  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628271  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628271  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628271  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628272  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628273  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628273  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628273  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628273  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628273  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628274  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628275  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628275  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628275  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628275  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628275  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628276  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628276  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628276  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628276  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628276  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628276  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628277  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628277  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628277  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628277  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628278 Dropped item PRIMARY
1672628278  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628278  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628278  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628278  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628278  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628279  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628280  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628280  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628280  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628280  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628280  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628280  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628281  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628282  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628283  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628284  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628285  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628286  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628287  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628288  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628289  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628289  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628289  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628289  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628289  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628289  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628290  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628290  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628290  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628290  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628290  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628290  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628291  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628291  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628291  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628291  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628291  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628291  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628292  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628292  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628292  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628292  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628292  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628292  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628293  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628294  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628294  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628294  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628294  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628294  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628295  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628296  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628296  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628296  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628296  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628296  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628297  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628297  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628297  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628297  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628297  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628297  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628298  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628298  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628298  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628298  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628298  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628298  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628299  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628300  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628300  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628300  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628300  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628300  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628301  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628302  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628302  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628302  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628302  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628302  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628303  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628303  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628303  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628303  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628304  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628546  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628547  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628548  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: False, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628549  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628550  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628550  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628550  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628550  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628550  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628550  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628551  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628551  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628551  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628551  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628551  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628552  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628553  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628553  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628553  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628553  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628553  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628554  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628554  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628554  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: True
1672628554  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628554 Dropped item ARMOR
1672628555  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628555 Dropped item HEADWEAR
1672628555  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628555 Dropped item FACECOVER
1672628555  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628555 Dropped item HEADPHONE
1672628555  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628556  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628556  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628556  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628556  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628557  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628557 Dropped item RIG
1672628557  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: True
1672628557 Dropped item BACKPACK
1672628557  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628557  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628557  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628557  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628558  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628558  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628558  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628558  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628558  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628558  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628559  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628559  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628559  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628559  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628559  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628559  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628560  Active: True, Tarkov Active: True, Inventory: True, Ensure Open: False
1672628561  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628561  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628561  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628561  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628561  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628561  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628562  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628563  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628563  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628563  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
1672628563  Active: True, Tarkov Active: True, Inventory: False, Ensure Open: False
